Timestamp,Message
2024-08-02 10:37:37,\b HandleExtMsg Error NM_NAN
2024-08-02 10:37:41, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Shutter On/Off
2024-08-02 10:37:41, Cmd ready:Shutter On/Off
2024-08-02 10:37:41, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-08-02 10:37:41, Cmd ready:NM_NAN
2024-08-02 10:37:41,"\b State jump error, Cmd:NM_NAN"
2024-08-02 10:37:41,\b HandleExtMsg Error NM_NAN
2024-08-02 10:37:42, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Z - jog
2024-08-02 10:37:42, Cmd ready:Z - jog
2024-08-02 10:37:43, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Z negative jog
2024-08-02 10:37:43, Cmd ready:Stop Z negative jog
2024-08-02 10:37:43, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Z - jog
2024-08-02 10:37:43, Cmd ready:Z - jog
2024-08-02 10:37:43,\b HandleExtMsg Error Z - jog
2024-08-02 10:37:43, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:37:43, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Z negative jog
2024-08-02 10:37:43, Cmd ready:Stop Z negative jog
2024-08-02 10:37:43,"\b State jump error, Cmd:Stop Z negative jog"
2024-08-02 10:37:43,\b HandleExtMsg Error Stop Z negative jog
2024-08-02 10:37:43, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Z - jog
2024-08-02 10:37:43, Cmd ready:Z - jog
2024-08-02 10:37:46, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Z negative jog
2024-08-02 10:37:46, Cmd ready:Stop Z negative jog
2024-08-02 10:37:47, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
2024-08-02 10:37:47, Cmd ready:X - jog
2024-08-02 10:37:48, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
2024-08-02 10:37:48, Cmd ready:Stop X negative jog
2024-08-02 10:37:48,"\b State jump error, Cmd:Stop X negative jog"
2024-08-02 10:37:48,\b HandleExtMsg Error Stop X negative jog
2024-08-02 10:37:48, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
2024-08-02 10:37:48, Cmd ready:X - jog
2024-08-02 10:37:48, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
2024-08-02 10:37:48, Cmd ready:Stop X negative jog
2024-08-02 10:37:48,"\b State jump error, Cmd:Stop X negative jog"
2024-08-02 10:37:48,\b HandleExtMsg Error Stop X negative jog
2024-08-02 10:37:49, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
2024-08-02 10:37:49, Cmd ready:X - jog
2024-08-02 10:37:50, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
2024-08-02 10:37:50, Cmd ready:Stop X negative jog
2024-08-02 10:37:52, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-08-02 10:37:52, Cmd ready:Y - jog
2024-08-02 10:37:52, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-08-02 10:37:52, Cmd ready:Stop Y negative jog
2024-08-02 10:37:52, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-08-02 10:37:52, Cmd ready:Y - jog
2024-08-02 10:37:52, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-08-02 10:37:52, Cmd ready:Stop Y negative jog
2024-08-02 10:37:53, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-08-02 10:37:53, Cmd ready:Y - jog
2024-08-02 10:37:53, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-08-02 10:37:53, Cmd ready:Stop Y negative jog
2024-08-02 10:37:53, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:37:54, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
2024-08-02 10:37:54, Cmd ready:X - jog
2024-08-02 10:37:54, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
2024-08-02 10:37:54, Cmd ready:Stop X negative jog
2024-08-02 10:37:55, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
2024-08-02 10:37:55, Cmd ready:X - jog
2024-08-02 10:37:55, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
2024-08-02 10:37:55, Cmd ready:Stop X negative jog
2024-08-02 10:37:56, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
2024-08-02 10:37:56, Cmd ready:X - jog
2024-08-02 10:37:56, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
2024-08-02 10:37:56, Cmd ready:Stop X negative jog
2024-08-02 10:37:57, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-08-02 10:37:57, Cmd ready:X + jog
2024-08-02 10:37:58, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-08-02 10:37:58, Cmd ready:Stop X positive jog
2024-08-02 10:37:58, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-08-02 10:37:58, Cmd ready:X + jog
2024-08-02 10:37:58, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-08-02 10:37:58, Cmd ready:Stop X positive jog
2024-08-02 10:37:58, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-08-02 10:37:58, Cmd ready:X + jog
2024-08-02 10:37:58, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-08-02 10:37:58, Cmd ready:Stop X positive jog
2024-08-02 10:37:58, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-08-02 10:37:58, Cmd ready:X + jog
2024-08-02 10:37:58, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-08-02 10:37:58, Cmd ready:Stop X positive jog
2024-08-02 10:37:59, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-08-02 10:37:59, Cmd ready:X + jog
2024-08-02 10:37:59, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-08-02 10:37:59, Cmd ready:Stop X positive jog
2024-08-02 10:37:59, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-08-02 10:37:59, Cmd ready:X + jog
2024-08-02 10:37:59, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-08-02 10:37:59, Cmd ready:Stop X positive jog
2024-08-02 10:37:59, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-08-02 10:37:59, Cmd ready:X + jog
2024-08-02 10:37:59, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-08-02 10:37:59, Cmd ready:Stop X positive jog
2024-08-02 10:37:59,"\b State jump error, Cmd:Stop X positive jog"
2024-08-02 10:37:59,\b HandleExtMsg Error Stop X positive jog
2024-08-02 10:38:00, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-08-02 10:38:00, Cmd ready:X + jog
2024-08-02 10:38:00, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-08-02 10:38:00, Cmd ready:Stop X positive jog
2024-08-02 10:38:00, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-08-02 10:38:00, Cmd ready:X + jog
2024-08-02 10:38:00, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-08-02 10:38:00, Cmd ready:Stop X positive jog
2024-08-02 10:38:00,"\b State jump error, Cmd:Stop X positive jog"
2024-08-02 10:38:00,\b HandleExtMsg Error Stop X positive jog
2024-08-02 10:38:00, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-08-02 10:38:00, Cmd ready:X + jog
2024-08-02 10:38:00, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-08-02 10:38:00, Cmd ready:Stop X positive jog
2024-08-02 10:38:00, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-08-02 10:38:00, Cmd ready:X + jog
2024-08-02 10:38:00, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-08-02 10:38:00, Cmd ready:Stop X positive jog
2024-08-02 10:38:01, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-08-02 10:38:01, Cmd ready:X + jog
2024-08-02 10:38:01, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-08-02 10:38:01, Cmd ready:Stop X positive jog
2024-08-02 10:38:01, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-08-02 10:38:01, Cmd ready:Y - jog
2024-08-02 10:38:02, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-08-02 10:38:02, Cmd ready:Stop Y negative jog
2024-08-02 10:38:02, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-08-02 10:38:02, Cmd ready:Y - jog
2024-08-02 10:38:02, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-08-02 10:38:02, Cmd ready:Stop Y negative jog
2024-08-02 10:38:02, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-08-02 10:38:02, Cmd ready:Y - jog
2024-08-02 10:38:02, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-08-02 10:38:02, Cmd ready:Stop Y negative jog
2024-08-02 10:38:02,"\b State jump error, Cmd:Stop Y negative jog"
2024-08-02 10:38:02,\b HandleExtMsg Error Stop Y negative jog
2024-08-02 10:38:02, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-08-02 10:38:02, Cmd ready:Y - jog
2024-08-02 10:38:02, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-08-02 10:38:02, Cmd ready:Stop Y negative jog
2024-08-02 10:38:03, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-08-02 10:38:03, Cmd ready:Y - jog
2024-08-02 10:38:03, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-08-02 10:38:03, Cmd ready:Stop Y negative jog
2024-08-02 10:38:03, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-08-02 10:38:03, Cmd ready:Y - jog
2024-08-02 10:38:03, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-08-02 10:38:03, Cmd ready:Stop Y negative jog
2024-08-02 10:38:03, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-08-02 10:38:03, Cmd ready:Y - jog
2024-08-02 10:38:03, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-08-02 10:38:03, Cmd ready:Stop Y negative jog
2024-08-02 10:38:03, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:38:04, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-08-02 10:38:04, Cmd ready:X + jog
2024-08-02 10:38:10, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-08-02 10:38:10, Cmd ready:Stop X positive jog
2024-08-02 10:38:12, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
2024-08-02 10:38:12, Cmd ready:X - jog
2024-08-02 10:38:14, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-08-02 10:38:17, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
2024-08-02 10:38:17, Cmd ready:Stop X negative jog
2024-08-02 10:38:17, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
2024-08-02 10:38:17, Cmd ready:X - jog
2024-08-02 10:38:17, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
2024-08-02 10:38:17, Cmd ready:Stop X negative jog
2024-08-02 10:38:18, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
2024-08-02 10:38:18, Cmd ready:X - jog
2024-08-02 10:38:18, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
2024-08-02 10:38:18, Cmd ready:Stop X negative jog
2024-08-02 10:38:18,"\b State jump error, Cmd:Stop X negative jog"
2024-08-02 10:38:18,\b HandleExtMsg Error Stop X negative jog
2024-08-02 10:38:18, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
2024-08-02 10:38:18, Cmd ready:X - jog
2024-08-02 10:38:18, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
2024-08-02 10:38:18, Cmd ready:Stop X negative jog
2024-08-02 10:38:19, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
2024-08-02 10:38:19, Cmd ready:X - jog
2024-08-02 10:38:19, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
2024-08-02 10:38:19, Cmd ready:Stop X negative jog
2024-08-02 10:38:19,"\b State jump error, Cmd:Stop X negative jog"
2024-08-02 10:38:19,\b HandleExtMsg Error Stop X negative jog
2024-08-02 10:38:19, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
2024-08-02 10:38:19, Cmd ready:X - jog
2024-08-02 10:38:19, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
2024-08-02 10:38:19, Cmd ready:Stop X negative jog
2024-08-02 10:38:19, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
2024-08-02 10:38:19, Cmd ready:X - jog
2024-08-02 10:38:19, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
2024-08-02 10:38:19, Cmd ready:Stop X negative jog
2024-08-02 10:38:19,"\b State jump error, Cmd:Stop X negative jog"
2024-08-02 10:38:19,\b HandleExtMsg Error Stop X negative jog
2024-08-02 10:38:20, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X - jog
2024-08-02 10:38:20, Cmd ready:X - jog
2024-08-02 10:38:20, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X negative jog
2024-08-02 10:38:20, Cmd ready:Stop X negative jog
2024-08-02 10:38:22, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
2024-08-02 10:38:22, Cmd ready:Y + jog
2024-08-02 10:38:22, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y positive jog
2024-08-02 10:38:22, Cmd ready:Stop Y positive jog
2024-08-02 10:38:22, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
2024-08-02 10:38:22, Cmd ready:Y + jog
2024-08-02 10:38:22, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y positive jog
2024-08-02 10:38:22, Cmd ready:Stop Y positive jog
2024-08-02 10:38:23, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
2024-08-02 10:38:23, Cmd ready:Y + jog
2024-08-02 10:38:23, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y positive jog
2024-08-02 10:38:23, Cmd ready:Stop Y positive jog
2024-08-02 10:38:23, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y + jog
2024-08-02 10:38:23, Cmd ready:Y + jog
2024-08-02 10:38:23, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y positive jog
2024-08-02 10:38:23, Cmd ready:Stop Y positive jog
2024-08-02 10:38:24, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-08-02 10:38:24, Cmd ready:Y - jog
2024-08-02 10:38:24, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-08-02 10:38:24, Cmd ready:Stop Y negative jog
2024-08-02 10:38:24,"\b State jump error, Cmd:Stop Y negative jog"
2024-08-02 10:38:24,\b HandleExtMsg Error Stop Y negative jog
