Timestamp,Message
2024-11-05 09:02:17, Cmd ready:Y - jog
2024-11-05 09:02:17, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-11-05 09:02:17, Cmd ready:Stop Y negative jog
2024-11-05 09:02:18, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-11-05 09:02:18, Cmd ready:Y - jog
2024-11-05 09:02:18, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-11-05 09:02:18, Cmd ready:Stop Y negative jog
2024-11-05 09:02:18, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-11-05 09:02:18, Cmd ready:Y - jog
2024-11-05 09:02:18, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-11-05 09:02:18, Cmd ready:Stop Y negative jog
2024-11-05 09:02:18, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-11-05 09:02:18, Cmd ready:Y - jog
2024-11-05 09:02:18, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-11-05 09:02:18, Cmd ready:Stop Y negative jog
2024-11-05 09:02:18, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-11-05 09:02:18, Cmd ready:Y - jog
2024-11-05 09:02:18, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-11-05 09:02:18, Cmd ready:Stop Y negative jog
2024-11-05 09:02:19, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-11-05 09:02:19, Cmd ready:Y - jog
2024-11-05 09:02:19, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-11-05 09:02:19, Cmd ready:Stop Y negative jog
2024-11-05 09:02:19, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Y - jog
2024-11-05 09:02:19, Cmd ready:Y - jog
2024-11-05 09:02:19, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop Y negative jog
2024-11-05 09:02:19, Cmd ready:Stop Y negative jog
2024-11-05 09:02:20, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Frame
2024-11-05 09:02:20, Cmd ready:Frame
2024-11-05 09:02:20, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-05 09:02:20, Set program coordinate 0 zero point at(143.045 * 69.638)(WCS)
2024-11-05 09:02:20, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-05 09:02:21, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-05 09:02:21, Cmd ready:NM_NAN
2024-11-05 09:02:21,"\b State jump error, Cmd:NM_NAN"
2024-11-05 09:02:21,\b HandleExtMsg Error NM_NAN
2024-11-05 09:02:21, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-05 09:02:21, Cmd ready:NM_NAN
2024-11-05 09:02:21,"\b State jump error, Cmd:NM_NAN"
2024-11-05 09:02:21,\b HandleExtMsg Error NM_NAN
2024-11-05 09:02:21,\b Alarm:X(Axis3)Negative limit alarm
2024-11-05 09:02:21, AlgDecStop
2024-11-05 09:02:21, NewAlarm
2024-11-05 09:02:21, NewAlarmLimit
2024-11-05 09:02:21, AlgDecStop
2024-11-05 09:02:21,"\b Cmd:Frame, execution ended!"
2024-11-05 09:02:22, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Slow Stop
2024-11-05 09:02:22, Cmd ready:Slow Stop
2024-11-05 09:02:22, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-05 09:02:22, Cmd ready:NM_NAN
2024-11-05 09:02:22,"\b State jump error, Cmd:NM_NAN"
2024-11-05 09:02:22,\b HandleExtMsg Error NM_NAN
2024-11-05 09:02:24, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-11-05 09:02:24, Cmd ready:X + jog
2024-11-05 09:02:24,\b Cmd is out of X axis range
2024-11-05 09:02:24, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-11-05 09:02:24, Cmd ready:Stop X positive jog
2024-11-05 09:02:24, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-05 09:02:24,0 Clear Alarm:X(Axis3)Negative limit alarm
2024-11-05 09:02:24, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: X + jog
2024-11-05 09:02:24, Cmd ready:X + jog
2024-11-05 09:02:24,\b Cmd is out of X axis range
2024-11-05 09:02:27, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: Stop X positive jog
2024-11-05 09:02:27, Cmd ready:Stop X positive jog
2024-11-05 09:02:29, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Return zero point
2024-11-05 09:02:29, Cmd ready:Return zero point
2024-11-05 09:02:29, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-05 09:02:29, Cmd ready:NM_NAN
2024-11-05 09:02:29,"\b State jump error, Cmd:NM_NAN"
2024-11-05 09:02:29,\b HandleExtMsg Error NM_NAN
2024-11-05 09:02:29, \u25163?\u25345?\u30418?\u25353?\u38190?\u26494?\u24320?\u25191?\u34892?TNcMsg: NM_NAN
2024-11-05 09:02:29, Cmd ready:NM_NAN
2024-11-05 09:02:29,"\b State jump error, Cmd:NM_NAN"
2024-11-05 09:02:29,\b HandleExtMsg Error NM_NAN
2024-11-05 09:02:29," UCS return zero: (143.045, 69.638 mm) (WCS)"
2024-11-05 09:02:35, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-05 09:02:39, Current page:Zero Ref
2024-11-05 09:02:42, Command: Set Home Reference
2024-11-05 09:02:42," New zero reference:(13.8800, 13.8800)"
2024-11-05 09:02:42, Make the nozzle point as ORG. Coordinate system
2024-11-05 09:02:42, Current page:FACut Laser Cutting System for Bevel020238.NC
2024-11-05 09:02:42, Cmd ready:Set User Coordinate System
2024-11-05 09:02:42, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-05 09:02:42, Set program coordinate 0 zero point at(143.041 * 69.642)(WCS)
2024-11-05 09:02:42, AppConfig\u20445?\u23384?\u21040?\u25991?\u20214?
2024-11-05 09:02:49, \u25163?\u25345?\u30418?\u25353?\u38190?\u28857?\u20987?\u25191?\u34892?TNcMsg: Z - jog
2024-11-05 09:02:49, Cmd ready:Z - jog
